"Compound ChEMBL ID","Name",SMILES
"CHEMBL5314570","CATEQUENTINIB HYDROCHLORIDE","COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1.Cl.Cl"
"CHEMBL2325741","CAPIVASERTIB","NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2nc[nH]c3nccc2-3)CC1"
"CHEMBL2103860","USISTAPIDE","COC(=O)[C@H](c1ccccc1)N1CCC(c2ccc(NC(=O)c3ccccc3-c3ccc(C(F)(F)F)cc3)cc2)CC1"
"CHEMBL2146883","COBIMETINIB","O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1"
"CHEMBL4594350","ADAGRASIB","C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N"
"CHEMBL4594270","VENGLUSTAT MALATE","CC(C)(NC(=O)O[C@@H]1CN2CCC1CC2)c1csc(-c2ccc(F)cc2)n1.O=C(O)CC(O)C(=O)O"
"CHEMBL3039504","NINTEDANIB ESYLATE","CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1"
"CHEMBL3545154","POZIOTINIB","C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1"
"CHEMBL3348963","TELOTRISTAT ETIPRATE","CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1.O=C(O)CNC(=O)c1ccccc1"
"CHEMBL3137303","BRICICLIB SODIUM","COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(OP(=O)([O-])[O-])c2)c(OC)c1.[Na+].[Na+]"
"CHEMBL5314478","PUMECITINIB","CC(C)S(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)c(N)n2)C1"
"CHEMBL4300558","BESIGLIPTIN","CN(C)C(=O)N1C[C@@H]2C[C@@](C)(NCC(=O)N3C[C@@H](F)C[C@H]3C#N)C[C@@H]2C1"
"CHEMBL5095091","BASROPARIB","COCCOc1cc(F)c(N2CCN(c3nc4c(nnn4C)c(=O)[nH]3)CC2)c(F)c1"
"CHEMBL4298148","VECABRUTINIB SUCCINATE","NC(=O)[C@H]1CCN(c2ncnc(N)c2F)C[C@@H]1N1CCC[C@@H](Nc2cc(Cl)cc(C(F)(F)F)c2)C1=O.O=C(O)CCC(=O)O"
"CHEMBL5314432","ZEVOTRELVIR","CC(C)C[C@@H](C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12)N(C)C(=O)c1cc2c(F)cc(F)c(F)c2[nH]1"
"CHEMBL1615369","DABIGATRAN ETEXILATE MESYLATE","CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1.CS(=O)(=O)O"
"CHEMBL1089318","OPICAPONE","Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1"
"CHEMBL1236524","GALIDESIVIR","Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12"
"CHEMBL3301612","ENCORAFENIB","COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1"
"CHEMBL5314605","ZANZALINTINIB FUMARATE","CNC(=O)c1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)ccnc2cc1OC.CNC(=O)c1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)ccnc2cc1OC.O=C(O)/C=C/C(=O)O"
"CHEMBL5314569","SABIZABULIN HYDROCHLORIDE","COc1cc(C(=O)c2cnc(-c3c[nH]c4ccccc34)[nH]2)cc(OC)c1OC.Cl"
"CHEMBL255863","NILOTINIB","Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1"
"CHEMBL5183847","ENSITRELVIR","Cn1cnc(Cn2c(=O)[nH]/c(=N\c3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)n1"
"CHEMBL6068060","MOCACICLIB","C=C(F)C(=O)Nc1ccc2c(-c3ccccc3CNc3nc(NC[C@H]4CCNC[C@@H]4O)nc4c(C(C)C)cnn34)nccc2c1"
"CHEMBL4438249","AMDIZALISIB","C[C@H](Nc1ncnc(N)c1C#N)c1cc2ncc(Cl)n2nc1-c1ccccc1"
"CHEMBL4065616","REMDESIVIR","CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1"
"CHEMBL4297627","SELITRECTINIB","C[C@@H]1CCc2ncc(F)cc2[C@H]2CCCN2c2ccn3ncc(c3n2)C(=O)N1"
"CHEMBL2095208","COBICISTAT","54"
"CHEMBL25263","MIRIDESAP","O=C(O)[C@H]1CCCN1C(=O)CCCCC(=O)N1CCC[C@@H]1C(=O)O"
"CHEMBL1664","FOSAMPRENAVIR","CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1"
"CHEMBL4585668","BELZUTIFAN","CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F"
"CHEMBL3663929","NAQUOTINIB","C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1"
"CHEMBL411907","SONOLISIB","C=CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)C(=O)CC[C@@H]12)CC=C"
"CHEMBL3039502","DUVELISIB","C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1"
"CHEMBL363387","LIDORESTAT","O=C(O)Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2ccccc21"
"CHEMBL5316156","FLOTUFOLASTAT GALLIUM",""
"CHEMBL3545063","OSIMERTINIB MESYLATE","C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.CS(=O)(=O)O"
"CHEMBL4297642","OTAPLIMASTAT","CC(=O)N(CCCCNCCCn1c(=O)[nH]c2ccccc2c1=O)CCCn1c(=O)[nH]c2ccccc2c1=O"
"CHEMBL4297648","SELETALISIB","[O-][n+]1cccc(-c2nc3c(Cl)cccc3cc2[C@@H](Nc2ncnc3cccnc23)C(F)(F)F)c1"
"CHEMBL134561","ICLAPRIM","COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2"
"CHEMBL6068052","FANREGRATINIB","CNC(=O)c1cc(CCc2cnc(Nc3ccc(N4C[C@@H](C)N[C@@H](C)C4)cc3)nc2)c(Cl)c(OC)c1"
"CHEMBL272980","MOCETINOSTAT","Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1"
"CHEMBL4298164","SITRAVATINIB MALATE","COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)cc4F)c3s2)nc1.O=C(O)CC(O)C(=O)O"
"CHEMBL4209157","LIFIRAFENIB","O=C1CCc2c(Oc3ccc4c(c3)[C@@H]3[C@H](O4)[C@H]3c3nc4cc(C(F)(F)F)ccc4[nH]3)ccnc2N1"
"CHEMBL189963","PALBOCICLIB","CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O"
"CHEMBL3639788","TELAGLENASTAT","O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1"
"CHEMBL6068018","INLEXISERTIB","CCc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(F)(F)F)c(NCCCN2CCOCCC2=O)n1"
"CHEMBL1339","VARDENAFIL HYDROCHLORIDE","CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl"
"CHEMBL2364625","PRADIGASTAT SODIUM","O=C([O-])C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1.[Na+]"
"CHEMBL217092","SARACATINIB","CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1"
"CHEMBL4633785","XERUBORBACTAM","O=C(O)c1c(F)ccc2c1OB(O)[C@@H]1C[C@H]21"
"CHEMBL1230165","SILMITASERTIB","O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12"
"CHEMBL3099695","OSILODROSTAT","N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1"
"CHEMBL592445","GEDATOLISIB","CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1"
"CHEMBL517231","ISLATRAVIR","C#C[C@]1(CO)O[C@@H](n2cnc3c(N)nc(F)nc32)C[C@@H]1O"
"CHEMBL1200759","ANAGRELIDE HYDROCHLORIDE","Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1"
"CHEMBL4297524","RADOTINIB","Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1"
"CHEMBL3121539","RADALBUVIR","CC1=CC[C@H](C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)[C@H]2CC[C@](O)(CO[C@H]3CCOC3)CC2)CC1"
"CHEMBL3989973","PEXIDARTINIB HYDROCHLORIDE","Cl.FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1"
"CHEMBL204656","ELVITEGRAVIR","COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C"
"CHEMBL2364607","COBIMETINIB FUMARATE","O=C(O)/C=C/C(=O)O.O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1.O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1"
"CHEMBL4298211","PEGCETACOPLAN",""
"CHEMBL1444","LETROZOLE","N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1"
"CHEMBL4071161","TIRABRUTINIB","CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1"
"CHEMBL502835","NINTEDANIB","COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1"
"CHEMBL1422","SITAGLIPTIN","N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F"
"CHEMBL1213492","GIVINOSTAT","CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1"
"CHEMBL4802156","VEVORISERTIB","CC(=O)N(C)C1CCN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1"
"CHEMBL2108356","PEGDINETANIB",""
"CHEMBL4650485","PIRTOBRUTINIB","COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn([C@@H](C)C(F)(F)F)c(N)c2C(N)=O)cc1"
"CHEMBL4297522","PEMIGATINIB","CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21"
"CHEMBL1078685","TOPIROXOSTAT","N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1"
"CHEMBL4069704","RODATRISTAT ETHYL","CCOC(=O)[C@@H]1CC2(CCN(c3cc(O[C@H](c4ccc(Cl)cc4-c4ccccc4)C(F)(F)F)nc(N)n3)CC2)CN1"
"CHEMBL3545064","TALABOSTAT MESYLATE","CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O.CS(=O)(=O)O"
"CHEMBL6017042","ZORACOPAN","CC(=O)c1cn(CC(=O)N2[C@H](C(=O)Nc3nc(Br)ccc3C)C[C@@]3(C)C[C@@H]23)c2c(C)cc(-c3cnc(C)nc3)cc12"
"CHEMBL1200563","CERIVASTATIN SODIUM","COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+]"
"CHEMBL69998","FIROCOXIB","-0.13"
"CHEMBL2219421","RECILISIB","O=C(O)c1ccc(/C=C/S(=O)(=O)Cc2ccc(Cl)cc2)cc1"
"CHEMBL3545307","MERESTINIB","Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1"
"CHEMBL2103880","CERLAPIRDINE","C22H23N3O3S"
"CHEMBL4577523","GOLIDOCITINIB","COc1nn(C)cc1Nc1nccc(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1"
"CHEMBL4466233","PEMRAMETOSTAT","CC(=O)N1CCC(Nc2cc(C(=O)NC[C@H](O)CN3CCc4ccccc4C3)ncn2)CC1"
"CHEMBL75094","PRINOMASTAT","CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@H]1C(=O)NO"
"CHEMBL2105712","AFATINIB DIMALEATE","CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O"
"CHEMBL5199076","LUNRESERTIB","Cc1cc2c(C(N)=O)c(N)n(-c3c(C)ccc(O)c3C)c2nc1C"
"CHEMBL6068393","LORUNDROSTAT HYDROBROMIDE","Br.CC(=O)N[C@H]1CC[C@H](NC(=O)CN2CCN(c3nncc(-c4ccc(C)cc4)n3)CC2)CC1"
"CHEMBL4296717","RESMINOSTAT","CN(C)Cc1ccc(S(=O)(=O)n2ccc(/C=C/C(=O)NO)c2)cc1"
"CHEMBL1980297","ILORASERTIB","C25H21FN6O2S"
"CHEMBL221959","TOFACITINIB","23"
"CHEMBL491473","CEDIRANIB","COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1"
"CHEMBL2028663","DABRAFENIB","CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1"
"CHEMBL5095079","POVORCITINIB","Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cc(F)c(C(=O)N[C@@H](C)C(F)(F)F)cc3F)C2)c1"
"CHEMBL1259059","SOFOSBUVIR","C22H29FN3O9P"
"CHEMBL4802163","NEZULCITINIB","CCc1cc(O)ccc1-c1ccc2c(-c3nc4c([nH]3)C[C@@H](C(=O)N3CC(N(C)C)C3)N(C(C)C)C4)n[nH]c2c1"
"CHEMBL5314580","ZILURGISERTIB FUMARATE","Nc1ncc(-c2ccc([C@@]34C[C@@H]3CN(C3CCOCC3)C4)cc2)cc1C(=O)NC12CCC(O)(CC1)CC2.O.O.O=C(O)/C=C/C(=O)O"
"CHEMBL38380","FASUDIL","O=S(=O)(c1cccc2cnccc12)N1CCCNCC1"
"CHEMBL2103828","ELINOGREL","CNc1cc2[nH]c(=O)n(-c3ccc(NC(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F"
"CHEMBL4204869","ELENBECESTAT","C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)N=C(N)SC[C@H]12"
"CHEMBL3039514","ELBASVIR","COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C"
"CHEMBL6068046","CENACITINIB","CNc1cc(Nc2cc(F)cc3c2OCCO3)nc2c(NC(=O)N[C@@H]3C[C@@H]3F)cnn12"
"CHEMBL31601","REMIKIREN","CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1"
"CHEMBL5095426","ZURLETRECTINIB","C[C@H]1CNC(=O)Nc2cnn3ccc(nc23)N2C[C@@H](F)C[C@@H]2c2cc(F)cnc2O1"
"CHEMBL298734","LONAFARNIB","NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1"
"CHEMBL1082508","LANDIPIRDINE","NC(=O)NC[C@@H]1CCCc2cc(S(=O)(=O)c3cccc(F)c3)ccc21"
"CHEMBL4650272","TRILACICLIB DIHYDROCHLORIDE","CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1.Cl.Cl"
"CHEMBL3989922","NIRAPARIB TOSYLATE MONOHYDRATE","Cc1ccc(S(=O)(=O)O)cc1.NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12.O"
"CHEMBL4744254","BERSACAPAVIR","C[C@H](NS(=O)(=O)c1cc(C(=O)Nc2ccc(F)c(C#N)c2)n(C)c1)C(F)(F)F"
"CHEMBL501849","SIMEPREVIR","COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C"
"CHEMBL4650499","IACS-010759",""
"CHEMBL5314465","GEMLAPODECT","Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1ccn2nc(-c3ccccc3)nc2c1"
"CHEMBL4802239","MOBOCERTINIB SUCCINATE","C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.O=C(O)CCC(=O)O"
"CHEMBL2105741","TRAMETINIB DIMETHYL SULFOXIDE","CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1.C[S+](C)[O-]"
"CHEMBL3545068","COPANLISIB HYDROCHLORIDE","COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21.Cl.Cl"
"CHEMBL3989947","OLUMACOSTAT GLASARETIL","CCCCCCCCCCCCCCOc1ccc(C(=O)OCC(=O)N(C)CC(=O)OCC)o1"
"CHEMBL1950289","TANZISERTIB","O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1"
"CHEMBL514201","TALMAPIMOD","C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl"
"CHEMBL3916243","ATABECESTAT","C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1"
"CHEMBL4594420","LUXEPTINIB","Cc1c[nH]c(-c2ccc(-c3ccc(NC(=O)Nc4c(F)cc(F)cc4F)cc3F)c3c2C(=O)NC3)n1"
"CHEMBL19","METHAZOLAMIDE","CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C"
"CHEMBL2103842","VARLITINIB","C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1"
"CHEMBL481949","ZAPNOMETINIB","O=C(O)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl"
"CHEMBL3301605","RELEBACTAM","O.O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O"
"CHEMBL1684984","IZORLISIB","CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21"
"CHEMBL1086997","LUCERASTAT","CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO"
"CHEMBL1272","REPAGLINIDE","CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O"
"CHEMBL3813873","PEXIDARTINIB","FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1"
"CHEMBL3545365","ALTIRATINIB","O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1"
"CHEMBL1090771","AVAGACESTAT","NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1"
"CHEMBL3039525","GOLVATINIB","CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1"
"CHEMBL1115","PYRIDOSTIGMINE","CN(C)C(=O)Oc1ccc[n+](C)c1"
"CHEMBL2347655","FILANESIB","CON(C)C(=O)N1N=C(c2cc(F)ccc2F)S[C@@]1(CCCN)c1ccccc1"
"CHEMBL5095061","ELZOVANTINIB","CCN1Cc2c(ccc(F)c2C#N)O[C@@H](C)CNC(=O)c2c(N)nn3ccc1nc23"
"CHEMBL5314851","MIGALDENDRANIB",""
"CHEMBL838","BENAZEPRIL","CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O"
"CHEMBL3301615","CENTANAFADINE HYDROCHLORIDE","0.78"
"CHEMBL1908391","MASITINIB","Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1"
"CHEMBL3989861","DESVENLAFAXINE FUMARATE","CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O.O=C(O)/C=C/C(=O)O"
"CHEMBL3622533","FIMEPINOSTAT","COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1"
"CHEMBL3989972","BALIPODECT","COc1cn(-c2ccc(-n3cccn3)cc2F)nc(-c2ccnn2-c2ccccc2)c1=O"
"CHEMBL4594381","DEURUXOLITINIB","[2H]C1([2H])C([C@@H](CC#N)n2cc(-c3ncnc4[nH]ccc34)cn2)C([2H])([2H])C([2H])([2H])C1([2H])[2H]"
"CHEMBL4292264","MILADEMETAN","CC1(C)CCC2(CC1)N[C@@H](C(=O)N[C@@H]1CC[C@@H](C(N)=O)OC1)[C@H](c1ccnc(Cl)c1F)[C@]21C(=O)Nc2cc(Cl)ccc21"
"CHEMBL2103838","DILMAPIMOD","Cc1cc(F)ccc1-c1nc(NC(CO)CO)nc2c1ccc(=O)n2-c1c(F)cccc1F"
"CHEMBL3264002","AVUTOMETINIB","CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F"
"CHEMBL4594286","TELAGLENASTAT HYDROCHLORIDE","Cl.O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1"
"CHEMBL4446357","EBVACICLIB","C[C@@]1(O)CCC[C@H]1n1c(=O)c(C(F)F)cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21"
"CHEMBL371064","BALICATIB","CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1"
"CHEMBL5314601","DASATINIB LAURYLSULFATE","CCCCCCCCCCCCOS(=O)(=O)O.Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1"
"CHEMBL3353410","OSIMERTINIB","C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4298167","FILGOTINIB MALEATE","O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1.O=C(O)/C=C\C(=O)O"
"CHEMBL1172928","RADAFAXINE","C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1"
"CHEMBL5315049","SITAGLIPTIN FUMARATE","N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C\C(=O)O"
"CHEMBL6068429","SOVLEPLENIB ACETATE","CC(=O)O.CS(=O)(=O)N1CCC(c2ccc(-c3ncc4nccnc4c3NC[C@@H]3CNCCO3)cc2)CC1"
"CHEMBL1201080","TRIMETHOPRIM HYDROCHLORIDE","COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cl"
"CHEMBL2146086","CRENOLANIB BESYLATE","C32H35N5O5S"
"CHEMBL3544964","RAVOXERTINIB","Cn1nccc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1"
"CHEMBL6068059","LUVOMETINIB","Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C3CC3)nc(-c3cccc(NS(=O)(=O)C4CC4)c3)c21"
"CHEMBL5314471","MIGOPROTAFIB","N[C@@H]1c2ccccc2OC12CCN(c1cnc3c(N4CCCc5ncccc54)nnc-3[nH]1)CC2"
"CHEMBL4459585","ROPSACITINIB","Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1"
"CHEMBL4297188","MIRANSERTIB","Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1"
"CHEMBL4204794","AVAPRITINIB","Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1"
"CHEMBL3989921","NERATINIB MALEATE","CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C.O=C(O)/C=C\C(=O)O"
"CHEMBL5315087","PROTEIN C CONCENTRATE (HUMAN)",""
"CHEMBL1406148","TRICAPRILIN","CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC"
"CHEMBL3590106","ULIXERTINIB","CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1"
"CHEMBL3317856","GEPOTIDACIN","O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1"
"CHEMBL4761468","AUMOLERTINIB","C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4CC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C"
