bit,active_count,inactive_count,P_active,P_inactive,enrichment,log_odds
501,29,27,0.012063227953410981,0.010309278350515464,1.170133109830574,0.15711751142441382
925,29,27,0.012063227953410981,0.010309278350515464,1.170133109830574,0.15711751142441382
974,199,186,0.08277870216306156,0.07101947308132875,1.1655775318370618,0.1532166996638806
159,16,15,0.0066555740432612314,0.0057273768613974796,1.1620632251237872,0.15019706755518505
1167,16,15,0.0066555740432612314,0.0057273768613974796,1.1620632251237872,0.15019706755518505
1540,16,15,0.0066555740432612314,0.0057273768613974796,1.1620632251237872,0.15019706755518505
1731,16,15,0.0066555740432612314,0.0057273768613974796,1.1620632251237872,0.15019706755518505
1963,66,62,0.02745424292845258,0.023673157693776252,1.1597203578675248,0.14817890525217833
989,33,31,0.01372712146422629,0.011836578846888126,1.1597203571928352,0.14817890467040906
687,33,31,0.01372712146422629,0.011836578846888126,1.1597203571928352,0.14817890467040906
1195,70,66,0.029118136439267885,0.025200458190148912,1.155460595359507,0.14449904834165095
766,35,33,0.014559068219633943,0.012600229095074456,1.155460594742611,0.14449904780775488
546,19,18,0.007903494176372712,0.006872852233676976,1.149958400480335,0.1397257682255211
426,19,18,0.007903494176372712,0.006872852233676976,1.149958400480335,0.1397257682255211
1560,19,18,0.007903494176372712,0.006872852233676976,1.149958400480335,0.1397257682255211
1257,286,271,0.11896838602329451,0.1034746086292478,1.1497350662575379,0.13953153866690432
1171,844,800,0.35108153078202997,0.30546009927453227,1.1493531613487762,0.13919931573810276
1738,99,94,0.04118136439267887,0.03589156166475754,1.1473829075087911,0.13748361635931228
57,20,19,0.008319467554076539,0.007254677357770141,1.1467729202992962,0.13695184147595374
142,20,19,0.008319467554076539,0.007254677357770141,1.1467729202992962,0.13695184147595374
802,61,58,0.025374376039933443,0.022145857197403588,1.1457843243173238,0.13608940190497204
1746,21,20,0.008735440931780365,0.007636502481863307,1.1439059881321898,0.13444871137466458
704,43,41,0.01788685524126456,0.015654830087819777,1.1425774107202649,0.13328659704476117
981,475,453,0.1975873544093178,0.1729667812142039,1.1423427840192577,0.13308122733218045
1162,66,63,0.02745424292845258,0.024054982817869417,1.1413120982953597,0.1321785639727879
1017,68,65,0.028286189683860232,0.024818633066055747,1.1397158576221287,0.1307789836391466
1943,27,26,0.011231281198003328,0.009927453226422299,1.131335593198997,0.12339887566608748
714,82,79,0.03410981697171381,0.030164184803360063,1.1308051976539313,0.12292994326636257
2008,58,56,0.024126455906821963,0.021382206949217258,1.1283426426134604,0.12074986813192565
1370,31,30,0.012895174708818636,0.011454753722794959,1.1257487509820805,0.11844837070044346
309,64,62,0.026622296173044926,0.023673157693776252,1.12457731684803,0.11740724669925043
556,36,35,0.014975041597337771,0.013363879343260786,1.1205609689100773,0.11382942501423071
1243,111,108,0.04617304492512479,0.041237113402061855,1.1196963391440127,0.11305752278149399
62,76,74,0.03161397670549085,0.028255059182894234,1.1188784454127874,0.1123267955587437
1357,496,483,0.20632279534109818,0.18442153493699887,1.1187565237416848,0.11221782186740983
1136,115,112,0.0478369384359401,0.042764413898434515,1.1186155511844795,0.11209180567281113
890,154,150,0.06405990016638935,0.0572737686139748,1.1184858566982816,0.11197585698502592
1391,116,113,0.048252911813643926,0.043146239022527684,1.11835730981359,0.11186092100135243
610,155,152,0.06447587354409318,0.05803741886216113,1.1109362683087225,0.10520314475352532
695,1290,1266,0.5366056572379367,0.4833906071019473,1.1100870586708724,0.10443844348369448
1956,57,56,0.023710482529118136,0.021382206949217258,1.108888459200759,0.10335812549277269
1309,68,67,0.028286189683860232,0.025582283314242078,1.105694488870874,0.10047363426409313
1099,90,89,0.03743760399334443,0.033982436044291714,1.10167511047124,0.09683184917915351
879,91,90,0.037853577371048254,0.03436426116838488,1.1015391012020253,0.0967083847709568
2044,100,99,0.04159733777038269,0.037800687285223365,1.1004386625689635,0.09570888446466053
699,340,339,0.14143094841930118,0.12943871706758306,1.0926479465660333,0.08860405901686302
838,63,63,0.0262063227953411,0.024054982817869417,1.0894342758345317,0.0856585485113438
564,58,58,0.024126455906821963,0.022145857197403588,1.0894342758024809,0.08565854848192413
982,46,46,0.01913477537437604,0.017563955708285606,1.0894342756971307,0.0856585483852224
295,39,39,0.01622296173044925,0.014891179839633447,1.0894342756057374,0.08565854830133177
1219,30,30,0.012479201331114808,0.011454753722794959,1.0894342754255615,0.08565854813594696
1252,30,30,0.012479201331114808,0.011454753722794959,1.0894342754255615,0.08565854813594696
1730,29,29,0.012063227953410981,0.011072928598701794,1.0894342753986388,0.08565854811123441
510,28,28,0.011647254575707155,0.010691103474608629,1.089434275369793,0.08565854808475662
1323,27,27,0.011231281198003328,0.010309278350515464,1.0894342753388104,0.08565854805631751
471,24,24,0.009983361064891847,0.009163802978235968,1.0894342752303712,0.0856585479567803
1011,24,24,0.009983361064891847,0.009163802978235968,1.0894342752303712,0.0856585479567803
818,22,22,0.009151414309484194,0.008400152730049638,1.0894342751416484,0.08565854787534095
1648,17,17,0.007071547420965058,0.006491027109583811,1.0894342748285089,0.08565854758790781
1299,16,16,0.0066555740432612314,0.0061092019854906456,1.0894342747423955,0.08565854750886372
521,16,16,0.0066555740432612314,0.0061092019854906456,1.0894342747423955,0.08565854750886372
1668,14,14,0.005823627287853577,0.005345551737304314,1.089434274533263,0.08565854731689942
275,13,13,0.005407653910149751,0.004963726613211149,1.0894342744045662,0.08565854719876763
1647,13,13,0.005407653910149751,0.004963726613211149,1.0894342744045662,0.08565854719876763
681,13,13,0.005407653910149751,0.004963726613211149,1.0894342744045662,0.08565854719876763
1531,13,13,0.005407653910149751,0.004963726613211149,1.0894342744045662,0.08565854719876763
37,13,13,0.005407653910149751,0.004963726613211149,1.0894342744045662,0.08565854719876763
579,13,13,0.005407653910149751,0.004963726613211149,1.0894342744045662,0.08565854719876763
584,12,12,0.004991680532445923,0.004581901489117984,1.0894342742544196,0.08565854706094696
1497,12,12,0.004991680532445923,0.004581901489117984,1.0894342742544196,0.08565854706094696
499,12,12,0.004991680532445923,0.004581901489117984,1.0894342742544196,0.08565854706094696
664,10,10,0.004159733777038269,0.0038182512409316535,1.089434273864039,0.08565854670261362
1213,10,10,0.004159733777038269,0.0038182512409316535,1.089434273864039,0.08565854670261362
292,10,10,0.004159733777038269,0.0038182512409316535,1.089434273864039,0.08565854670261362
1297,9,9,0.0037437603993344427,0.003436426116838488,1.0894342736037854,0.08565854646372487
1827,8,8,0.0033277870216306157,0.0030546009927453228,1.0894342732784683,0.08565854616511381
495,8,8,0.0033277870216306157,0.0030546009927453228,1.0894342732784683,0.08565854616511381
859,8,8,0.0033277870216306157,0.0030546009927453228,1.0894342732784683,0.08565854616511381
637,8,8,0.0033277870216306157,0.0030546009927453228,1.0894342732784683,0.08565854616511381
1592,7,7,0.0029118136439267887,0.002672775868652157,1.0894342728602033,0.08565854578118522
20,7,7,0.0029118136439267887,0.002672775868652157,1.0894342728602033,0.08565854578118522
1201,7,7,0.0029118136439267887,0.002672775868652157,1.0894342728602033,0.08565854578118522
599,7,7,0.0029118136439267887,0.002672775868652157,1.0894342728602033,0.08565854578118522
1175,6,6,0.0024958402662229617,0.002290950744558992,1.0894342723025168,0.08565854526928048
459,6,6,0.0024958402662229617,0.002290950744558992,1.0894342723025168,0.08565854526928048
996,6,6,0.0024958402662229617,0.002290950744558992,1.0894342723025168,0.08565854526928048
1010,5,5,0.0020798668885191347,0.0019091256204658267,1.0894342715217555,0.0856585445526138
349,5,5,0.0020798668885191347,0.0019091256204658267,1.0894342715217555,0.0856585445526138
494,5,5,0.0020798668885191347,0.0019091256204658267,1.0894342715217555,0.0856585445526138
1711,5,5,0.0020798668885191347,0.0019091256204658267,1.0894342715217555,0.0856585445526138
710,5,5,0.0020798668885191347,0.0019091256204658267,1.0894342715217555,0.0856585445526138
1269,5,5,0.0020798668885191347,0.0019091256204658267,1.0894342715217555,0.0856585445526138
1284,5,5,0.0020798668885191347,0.0019091256204658267,1.0894342715217555,0.0856585445526138
1061,5,5,0.0020798668885191347,0.0019091256204658267,1.0894342715217555,0.0856585445526138
1132,4,4,0.0016638935108153079,0.0015273004963726614,1.089434270350614,0.08565854347761401
187,4,4,0.0016638935108153079,0.0015273004963726614,1.089434270350614,0.08565854347761401
1165,4,4,0.0016638935108153079,0.0015273004963726614,1.089434270350614,0.08565854347761401
178,4,4,0.0016638935108153079,0.0015273004963726614,1.089434270350614,0.08565854347761401
64,3,3,0.0012479201331114808,0.001145475372279496,1.089434268398711,0.08565854168594753
1997,3,3,0.0012479201331114808,0.001145475372279496,1.089434268398711,0.08565854168594753
2011,3,3,0.0012479201331114808,0.001145475372279496,1.089434268398711,0.08565854168594753
1874,3,3,0.0012479201331114808,0.001145475372279496,1.089434268398711,0.08565854168594753
382,3,3,0.0012479201331114808,0.001145475372279496,1.089434268398711,0.08565854168594753
1584,3,3,0.0012479201331114808,0.001145475372279496,1.089434268398711,0.08565854168594753
417,3,3,0.0012479201331114808,0.001145475372279496,1.089434268398711,0.08565854168594753
643,3,3,0.0012479201331114808,0.001145475372279496,1.089434268398711,0.08565854168594753
153,3,3,0.0012479201331114808,0.001145475372279496,1.089434268398711,0.08565854168594753
538,3,3,0.0012479201331114808,0.001145475372279496,1.089434268398711,0.08565854168594753
1192,3,3,0.0012479201331114808,0.001145475372279496,1.089434268398711,0.08565854168594753
195,3,3,0.0012479201331114808,0.001145475372279496,1.089434268398711,0.08565854168594753
136,3,3,0.0012479201331114808,0.001145475372279496,1.089434268398711,0.08565854168594753
399,2,2,0.0008319467554076539,0.0007636502481863307,1.0894342644949058,0.08565853810261496
1237,2,2,0.0008319467554076539,0.0007636502481863307,1.0894342644949058,0.08565853810261496
342,2,2,0.0008319467554076539,0.0007636502481863307,1.0894342644949058,0.08565853810261496
1688,2,2,0.0008319467554076539,0.0007636502481863307,1.0894342644949058,0.08565853810261496
266,2,2,0.0008319467554076539,0.0007636502481863307,1.0894342644949058,0.08565853810261496
1106,2,2,0.0008319467554076539,0.0007636502481863307,1.0894342644949058,0.08565853810261496
1229,2,2,0.0008319467554076539,0.0007636502481863307,1.0894342644949058,0.08565853810261496
887,2,2,0.0008319467554076539,0.0007636502481863307,1.0894342644949058,0.08565853810261496
200,2,2,0.0008319467554076539,0.0007636502481863307,1.0894342644949058,0.08565853810261496
933,2,2,0.0008319467554076539,0.0007636502481863307,1.0894342644949058,0.08565853810261496
922,2,2,0.0008319467554076539,0.0007636502481863307,1.0894342644949058,0.08565853810261496
1933,2,2,0.0008319467554076539,0.0007636502481863307,1.0894342644949058,0.08565853810261496
30,2,2,0.0008319467554076539,0.0007636502481863307,1.0894342644949058,0.08565853810261496
0,2,2,0.0008319467554076539,0.0007636502481863307,1.0894342644949058,0.08565853810261496
1881,1,1,0.00041597337770382697,0.00038182512409316535,1.089434252783492,0.08565852735261904
148,1,1,0.00041597337770382697,0.00038182512409316535,1.089434252783492,0.08565852735261904
735,1,1,0.00041597337770382697,0.00038182512409316535,1.089434252783492,0.08565852735261904
544,1,1,0.00041597337770382697,0.00038182512409316535,1.089434252783492,0.08565852735261904
1334,1,1,0.00041597337770382697,0.00038182512409316535,1.089434252783492,0.08565852735261904
748,1,1,0.00041597337770382697,0.00038182512409316535,1.089434252783492,0.08565852735261904
483,1,1,0.00041597337770382697,0.00038182512409316535,1.089434252783492,0.08565852735261904
1491,1,1,0.00041597337770382697,0.00038182512409316535,1.089434252783492,0.08565852735261904
1094,1,1,0.00041597337770382697,0.00038182512409316535,1.089434252783492,0.08565852735261904
1606,1,1,0.00041597337770382697,0.00038182512409316535,1.089434252783492,0.08565852735261904
1518,93,94,0.03868552412645591,0.03589156166475754,1.077844549646814,0.07496325953464168
785,151,153,0.06281198003327787,0.058419243986254296,1.0751933051468079,0.07250046415539078
1455,74,75,0.030782029950083195,0.0286368843069874,1.0749084855953248,0.07223552827712175
307,48,49,0.019966722129783693,0.018709431080565102,1.0672009232715014,0.06503926131331332
1539,38,39,0.015806988352745424,0.014891179839633447,1.061500063582908,0.05968306206028446
1892,75,77,0.03119800332778702,0.02940053455517373,1.0611372818111995,0.05934124033927498
1999,34,35,0.014143094841930116,0.013363879343260786,1.0583075821641206,0.056671011567092526
888,85,88,0.035357737104825294,0.03360061092019855,1.0522944711800173,0.05097299071682267
2015,52,54,0.021630615640599003,0.020618556701030927,1.0490848583309902,0.047918220642843755
69,26,27,0.010815307820299502,0.010309278350515464,1.0490848580929286,0.04791822041592067
1854,77,80,0.032029950083194675,0.030546009927453228,1.0485804906895453,0.047437335880743836
1814,25,26,0.010399334442595673,0.009927453226422299,1.047532957411892,0.04643783524225552
1043,66,69,0.02745424292845258,0.026345933562428408,1.0420675683855045,0.04120678612855198
1990,43,45,0.01788685524126456,0.01718213058419244,1.0410149748028903,0.04019617454655414
22,20,21,0.008319467554076539,0.008018327605956471,1.0375564530614487,0.03686838423175324
1226,39,41,0.01622296173044925,0.015654830087819777,1.0362911405498034,0.035648128054250036
591,147,155,0.061148086522462564,0.059182894234440626,1.033205410281503,0.032666018657800104
449,18,19,0.0074875207986688855,0.007254677357770141,1.0320956296477877,0.031591327153683006
5,34,36,0.014143094841930116,0.013745704467353952,1.0289101495400945,0.02850013480825321
1203,17,18,0.007071547420965058,0.006872852233676976,1.0289101493297732,0.02850013460384147
1021,17,18,0.007071547420965058,0.006872852233676976,1.0289101493297732,0.02850013460384147
235,82,87,0.03410981697171381,0.033218785796105384,1.026823110826362,0.026469677383645463
1582,80,85,0.033277870216306155,0.03245513554791905,1.025349906939608,0.025033926960002277
913,16,17,0.0066555740432612314,0.006491027109583811,1.0253499066271778,0.02503392665529646
831,45,48,0.018718801996672214,0.018327605956471937,1.021344633826966,0.021120027601014838
1993,43,46,0.01788685524126456,0.017563955708285606,1.018384214609936,0.01821726795430057
437,57,61,0.023710482529118136,0.023291332569683087,1.017995962935201,0.017835952437953804
1750,2250,2408,0.9359400998336106,0.9194348988163421,1.017951462400135,0.017792237620449857
80,1570,1681,0.6530782029950083,0.6418480336006109,1.0174966172750413,0.017345313783672694
1312,56,60,0.02329450915141431,0.022909507445589918,1.0168053243858794,0.01666567729351947
976,28,30,0.011647254575707155,0.011454753722794959,1.0168053243125241,0.016665677221376535
18,14,15,0.005823627287853577,0.0057273768613974796,1.0168053241658137,0.01666567707709088
1940,14,15,0.005823627287853577,0.0057273768613974796,1.0168053241658137,0.01666567707709088
145,69,74,0.02870216306156406,0.028255059182894234,1.0158238520823244,0.0156999601905721
1025,41,44,0.017054908485856904,0.016800305460099276,1.0151546663747777,0.015040981549802044
